1,2.816591111
2,2.837134539
3,3.323883531
4,4.32136006
5,3.332154225
6,2.668918334
7,2.850482713
8,4.281074488
9,3.337428709
10,3.554444717
11,3.148415612
12,3.630633586
13,3.413120814
14,3.590046862
15,3.264674769
16,3.233566126
17,3.722389316
18,3.948929561
19,3.385117158
20,3.336468859
21,3.405020101
22,3.157090098
23,3.80692813
24,3.388945007
25,3.656195176
26,4.021556943
27,3.030027578
28,2.961538462
29,3.15128539
30,3.077192704
31,2.84087116
32,3.269380324
33,3.194298852
34,3.741185451
35,3.183442987
36,2.760484123
37,3.260931873
38,3.652849293
39,3.284801198
40,2.853445685
41,3.339762668
42,3.371350932
43,2.942462527
44,3.22068639
45,3.489201795
46,3.727299339
47,2.928292809
48,3.012661139
49,2.772879861
50,3.347058824
51,3.421533313
52,3.514208912
53,3.493336137
54,3.306371626
55,3.285786438
56,3.282575998
57,3.13989688
58,3.14017424
59,3.112565791
60,3.034883468
61,3.337924572
62,2.426603477
63,3.3333338
64,3.775161861
65,3.152133901
66,3.658630982
67,3.258440418
68,3.364071055
69,2.95765386
70,3.506390605
71,3.056388554
72,3.775688705
73,2.98816065
74,2.95765386
75,3.176642504
76,2.996747788
77,3.264687871
78,3.124551671
79,2.583691371
80,3.550457945
81,3.434841081
82,3.313251007
83,3.594887675
84,3.493864254
85,2.865459507
86,3.688383475
87,3.133642611
88,3.189623708
89,3.432371516
90,3.254822644
91,3.564864865
92,2.885744437
93,2.908154409
94,3.449569051
95,3.637291237
96,3.297625409
97,3.707961156
98,2.750620033
99,3.339966282
100,3.51673926
101,2.688902936
102,3.166228146
103,3.629415448
104,3.18816065
105,3.706098281
106,3.470433705
107,3.484516965
108,3.276849248
109,3.203711742
110,2.553231564
111,3.161538462
112,3.55765386
113,3.389260315
114,3.273872058
115,3.131024974
116,3.946822296
117,2.868486072
118,3.496363082
119,3.270391371
120,4.00071846
121,3.281989946
122,2.478336208
123,3.402754851
124,3.345865231
125,2.84931275
126,3.117811779
127,3.734179441
128,2.951736513
129,3.557539589
130,3.423430523
131,3.583442987
132,3.234900021
133,3.072660124
134,3.95902359
135,3.259678493
136,3.58966941
137,3.261517329
138,3.549143765
139,3.121458731
140,3.289884059
141,3.510192396
142,2.792836881
143,3.124057567
144,4.192243879
145,4.456519644
146,3.285786438
147,4.034883468
148,2.785321533
149,4.177653814
150,2.096432549
151,3.654659964
152,4.281266412
153,3.376845379
154,3.509195451
155,3.165972392
156,2.6475137
157,3.555519118
158,2.741385354
159,3.281137861
160,3.315445042
161,3.548943396
162,3.063887356
163,2.877124344
164,4.125063526
165,2.88144968
166,3.44971548
167,3.083200565
168,3.497172585
169,3.746973403
170,3.433566783
171,2.751619808
172,3.018145045
173,2.841694261
174,3.675499631
175,2.987428667
176,3.496191062
177,3.619307231
178,3.3096782
179,3.156904787
180,3.041772694
181,3.62217891
191,-0.786
192,-0.899
193,-1.371
194,-0.898
195,-1.165
196,-2.918
197,-2.867
198,-0.905
199,-2.867
200,-1.589
201,-0.801
202,-0.909
203,-1.163
204,-1.699
205,-1.258
206,-0.667
207,-2.056
208,0.199
209,-0.708
210,-0.97
211,-0.375
212,-0.982
213,-1.554
214,-0.349
215,-1.888
216,-0.859
217,-2.026
218,-1.18
219,-0.833
220,-1.199
221,-1.612
222,-0.751
223,-0.978
224,-1.682
225,-0.532
226,-0.418
227,-2.105
228,-1.367
229,-2.099
230,-0.764
231,-1.215
232,-0.507
233,0.207
234,-1.241
235,-0.496
236,-2.43
237,-0.095
238,-1.812
239,1.137
240,-2.098
241,-1.572
242,-1.009
243,0.347
244,1.34
245,-0.578
246,0.971
247,-0.074
248,-1.324
249,-2.704
250,-1.804
251,-2.105
252,0.568
253,-2.59
254,-1.495
255,-1.177
256,-1.856
257,-1.515
258,-0.615
259,-2.97
260,-1.72
261,-1.544
262,-1.863
263,-1.111
264,-1.359
265,-1.686
266,-1.127
267,-2.21
268,-2.325
269,0.202
270,-2.496
271,1.03
272,-2.195
273,-1.982
274,-1.016
275,-1.247
276,-1.458
277,-1.045
278,-1.385
279,-0.607
280,-0.641
281,-0.721
282,-2.653
283,-1.329
284,-2.544
285,-0.264
286,-0.096
287,-2.508
288,0.249
289,-1.535
290,-2.476
291,0.21
292,-0.954
293,-2.534
294,-0.576
295,-0.967
296,-0.695
297,-1.716
298,-0.764
299,-0.928
300,-3.052
301,-1.457
302,-1.134
303,0.182
304,-1.72
305,-0.429
306,0.089
307,0.189
308,-3.23
309,-3.212
310,-1.344
311,-1.214
312,-0.314
313,-0.243
314,-1.911
315,-1.382
316,0.159
317,-1.136
318,-0.618
319,-0.677
320,-0.255
321,0.511
322,-2.812
323,-1.757
324,-1.879
325,-1.482
326,-1.716
327,-1.223
328,-0.512
329,0.025
330,-1.783
331,-0.106
332,-0.326
333,-2.125
334,-1.569
335,-0.383
336,0.211
337,-3.83
338,0.138
339,-2.067
340,-0.306
341,-2.438
342,-3.285
343,-2.119
344,-3.136
345,-1.684
346,-1.353
347,-1.211
348,-2.385
349,-2.175
350,0.499
351,1.143
352,-1.71
353,-1.219
354,-0.913
355,-0.772
356,0.271
357,-1.358
358,-3.233
359,-0.975
360,-0.398
361,-0.601
362,-0.1
363,-0.469
364,-1.532
365,-1.359
366,-1.932
367,-1.401
368,-1.425
369,-1.095
370,-3.072
371,-0.424
373,-0.079
374,-1.489
375,-1.397
376,-2.451
377,-0.36
378,-0.199
379,-2.643
380,-0.271
381,-1.441
382,-3.043
383,-1.424
384,-1.368
385,-0.858
386,-0.01
387,-3.628
388,-1.699
389,-0.112
390,-0.846
391,-3.205
392,-2.333
393,-1.529
394,-1.495
395,-1.93
396,0.321
397,-1.807
398,-2.12
399,0.037
400,-0.788
401,-2.749
402,-0.167
403,-3.031
404,-1.748
405,0.857
406,-1.788
407,-2.084
408,-1.481
409,-1.354
410,-0.946
411,-2.05
412,-1.365
413,-1.734
